"REF_DATE","GEO","DGUID","Type of fuel sales","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1993","Alberta","2016A000248","Net sales of diesel oil","Litres","203","thousands","3","v74790","10.3","1250900","","","","0"
"1993","Alberta","2016A000248","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74803","10.4","426800","","","","0"
"1993","British Columbia","2016A000259","Net sales of gasoline","Litres","203","thousands","3","v74728","11.1","3869461","","","","0"
"1993","British Columbia","2016A000259","Gross sales of gasoline","Litres","203","thousands","3","v74741","11.2","4028083","","","","0"
"1993","British Columbia","2016A000259","Net sales of diesel oil","Litres","203","thousands","3","v74780","11.3","989618","","","","0"
"1993","British Columbia","2016A000259","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74793","11.4","0","","","","0"
"1993","Yukon","2016A000260","Net sales of gasoline","Litres","203","thousands","3","v74729","12.1","61276","","","","0"
"1993","Yukon","2016A000260","Gross sales of gasoline","Litres","203","thousands","3","v74742","12.2","64260","","","","0"
"1993","Yukon","2016A000260","Net sales of diesel oil","Litres","203","thousands","3","v74781","12.3","23269","","","","0"
"1993","Yukon","2016A000260","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74794","12.4","0","","","","0"
"1993","Northwest Territories including Nunavut","2011A000261","Net sales of gasoline","Litres","203","thousands","3","v74730","13.1","33126","","","t","0"
"1993","Northwest Territories including Nunavut","2011A000261","Gross sales of gasoline","Litres","203","thousands","3","v74743","13.2","65057","","","t","0"
"1993","Northwest Territories including Nunavut","2011A000261","Net sales of diesel oil","Litres","203","thousands","3","v74782","13.3","23717","","","t","0"
"1993","Northwest Territories including Nunavut","2011A000261","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74795","13.4","0","","","t","0"
"1994","Canada","2016A000011124","Net sales of gasoline","Litres","203","thousands","3","v74726","1.1","33297035","","","","0"
"1994","Canada","2016A000011124","Gross sales of gasoline","Litres","203","thousands","3","v74739","1.2","34571130","","","","0"
"1994","Canada","2016A000011124","Net sales of diesel oil","Litres","203","thousands","3","v74778","1.3","9936354","","","","0"
"1994","Canada","2016A000011124","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74791","1.4","903152","","","","0"
"1994","Newfoundland and Labrador","2016A000210","Net sales of gasoline","Litres","203","thousands","3","v74727","2.1","591489","","","","0"
"1994","Newfoundland and Labrador","2016A000210","Gross sales of gasoline","Litres","203","thousands","3","v74740","2.2","602046","","","","0"
"1994","Newfoundland and Labrador","2016A000210","Net sales of diesel oil","Litres","203","thousands","3","v74779","2.3","151045","","","","0"
"1994","Newfoundland and Labrador","2016A000210","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74792","2.4","2125","","","","0"
"1994","Prince Edward Island","2016A000211","Net sales of gasoline","Litres","203","thousands","3","v74731","3.1","182350","","","","0"
"1994","Prince Edward Island","2016A000211","Gross sales of gasoline","Litres","203","thousands","3","v74744","3.2","187334","","","","0"
"1994","Prince Edward Island","2016A000211","Net sales of diesel oil","Litres","203","thousands","3","v74783","3.3","34061","","","","0"
"1994","Prince Edward Island","2016A000211","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74796","3.4","490","","","","0"
"1994","Nova Scotia","2016A000212","Net sales of gasoline","Litres","203","thousands","3","v74732","4.1","1104480","","","","0"
"1994","Nova Scotia","2016A000212","Gross sales of gasoline","Litres","203","thousands","3","v74745","4.2","1167657","","","","0"
"1994","Nova Scotia","2016A000212","Net sales of diesel oil","Litres","203","thousands","3","v74784","4.3","281733","","","","0"
"1994","Nova Scotia","2016A000212","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74797","4.4","5462","","","","0"
"1994","New Brunswick","2016A000213","Net sales of gasoline","Litres","203","thousands","3","v74733","5.1","1001019","","","","0"
"1994","New Brunswick","2016A000213","Gross sales of gasoline","Litres","203","thousands","3","v74746","5.2","1004792","","","","0"
"1994","New Brunswick","2016A000213","Net sales of diesel oil","Litres","203","thousands","3","v74785","5.3","337180","","","","0"
"1994","New Brunswick","2016A000213","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74798","5.4","3822","","","","0"
"1994","Quebec","2016A000224","Net sales of gasoline","Litres","203","thousands","3","v74734","6.1","7199940","","","","0"
"1994","Quebec","2016A000224","Gross sales of gasoline","Litres","203","thousands","3","v74747","6.2","7287653","","","","0"
"1994","Quebec","2016A000224","Net sales of diesel oil","Litres","203","thousands","3","v74786","6.3","2394880","","","","0"
"1994","Quebec","2016A000224","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74799","6.4","2045","","","","0"
"1994","Ontario","2016A000235","Net sales of gasoline","Litres","203","thousands","3","v74735","7.1","12530021","","","","0"
"1994","Ontario","2016A000235","Gross sales of gasoline","Litres","203","thousands","3","v74748","7.2","12764898","","","","0"
"1994","Ontario","2016A000235","Net sales of diesel oil","Litres","203","thousands","3","v74787","7.3","3070400","","","","0"
"1994","Ontario","2016A000235","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74800","7.4","421200","","","","0"
"1994","Manitoba","2016A000246","Net sales of gasoline","Litres","203","thousands","3","v74736","8.1","1278402","","","","0"
"1994","Manitoba","2016A000246","Gross sales of gasoline","Litres","203","thousands","3","v74749","8.2","1442982","","","","0"
"1994","Manitoba","2016A000246","Net sales of diesel oil","Litres","203","thousands","3","v74788","8.3","387555","","","","0"
"1994","Manitoba","2016A000246","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74801","8.4","18907","","","","0"
"1994","Saskatchewan","2016A000247","Net sales of gasoline","Litres","203","thousands","3","v74737","9.1","1297605","","","","0"
"1994","Saskatchewan","2016A000247","Gross sales of gasoline","Litres","203","thousands","3","v74750","9.2","1605316","","","","0"
"1994","Saskatchewan","2016A000247","Net sales of diesel oil","Litres","203","thousands","3","v74789","9.3","601605","","","","0"
"1994","Saskatchewan","2016A000247","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74802","9.4","66102","","","","0"
"1994","Alberta","2016A000248","Net sales of gasoline","Litres","203","thousands","3","v74738","10.1","3924600","","","","0"
"1994","Alberta","2016A000248","Gross sales of gasoline","Litres","203","thousands","3","v74751","10.2","4113500","","","","0"
"1994","Alberta","2016A000248","Net sales of diesel oil","Litres","203","thousands","3","v74790","10.3","1526000","","","","0"
"1994","Alberta","2016A000248","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74803","10.4","383000","","","","0"
"1994","British Columbia","2016A000259","Net sales of gasoline","Litres","203","thousands","3","v74728","11.1","4082964","","","","0"
"1994","British Columbia","2016A000259","Gross sales of gasoline","Litres","203","thousands","3","v74741","11.2","4254591","","","","0"
"1994","British Columbia","2016A000259","Net sales of diesel oil","Litres","203","thousands","3","v74780","11.3","1080544","","","","0"
"1994","British Columbia","2016A000259","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74793","11.4","0","","","","0"
"1994","Yukon","2016A000260","Net sales of gasoline","Litres","203","thousands","3","v74729","12.1","66373","","","","0"
"1994","Yukon","2016A000260","Gross sales of gasoline","Litres","203","thousands","3","v74742","12.2","69433","","","","0"
"1994","Yukon","2016A000260","Net sales of diesel oil","Litres","203","thousands","3","v74781","12.3","39501","","","","0"
"1994","Yukon","2016A000260","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74794","12.4","0","","","","0"
"1994","Northwest Territories including Nunavut","2011A000261","Net sales of gasoline","Litres","203","thousands","3","v74730","13.1","37791","","","t","0"
"1994","Northwest Territories including Nunavut","2011A000261","Gross sales of gasoline","Litres","203","thousands","3","v74743","13.2","70928","","","t","0"
"1994","Northwest Territories including Nunavut","2011A000261","Net sales of diesel oil","Litres","203","thousands","3","v74782","13.3","31851","","","t","0"
"1994","Northwest Territories including Nunavut","2011A000261","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74795","13.4","0","","","t","0"
"1995","Canada","2016A000011124","Net sales of gasoline","Litres","203","thousands","3","v74726","1.1","33657943","","","","0"
"1995","Canada","2016A000011124","Gross sales of gasoline","Litres","203","thousands","3","v74739","1.2","34765828","","","","0"
"1995","Canada","2016A000011124","Net sales of diesel oil","Litres","203","thousands","3","v74778","1.3","10533567","","","","0"
"1995","Canada","2016A000011124","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74791","1.4","930337","","","","0"
"1995","Newfoundland and Labrador","2016A000210","Net sales of gasoline","Litres","203","thousands","3","v74727","2.1","582317","","","","0"
"1995","Newfoundland and Labrador","2016A000210","Gross sales of gasoline","Litres","203","thousands","3","v74740","2.2","595362","","","","0"
"1995","Newfoundland and Labrador","2016A000210","Net sales of diesel oil","Litres","203","thousands","3","v74779","2.3","142912","","","","0"
"1995","Newfoundland and Labrador","2016A000210","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74792","2.4","2548","","","","0"
"1995","Prince Edward Island","2016A000211","Net sales of gasoline","Litres","203","thousands","3","v74731","3.1","183610","","","","0"
"1995","Prince Edward Island","2016A000211","Gross sales of gasoline","Litres","203","thousands","3","v74744","3.2","186700","","","","0"
"1995","Prince Edward Island","2016A000211","Net sales of diesel oil","Litres","203","thousands","3","v74783","3.3","32985","","","","0"
"1995","Prince Edward Island","2016A000211","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74796","3.4","546","","","","0"
"1995","Nova Scotia","2016A000212","Net sales of gasoline","Litres","203","thousands","3","v74732","4.1","1123568","","","","0"
"1995","Nova Scotia","2016A000212","Gross sales of gasoline","Litres","203","thousands","3","v74745","4.2","1138189","","","","0"
"1995","Nova Scotia","2016A000212","Net sales of diesel oil","Litres","203","thousands","3","v74784","4.3","290766","","","","0"
"1995","Nova Scotia","2016A000212","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74797","4.4","4959","","","","0"
"1995","New Brunswick","2016A000213","Net sales of gasoline","Litres","203","thousands","3","v74733","5.1","1000675","","","","0"
"1995","New Brunswick","2016A000213","Gross sales of gasoline","Litres","203","thousands","3","v74746","5.2","1006162","","","","0"
"1995","New Brunswick","2016A000213","Net sales of diesel oil","Litres","203","thousands","3","v74785","5.3","368065","","","","0"
"1995","New Brunswick","2016A000213","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74798","5.4","3611","","","","0"
"1995","Quebec","2016A000224","Net sales of gasoline","Litres","203","thousands","3","v74734","6.1","7442203","","","","0"
"1995","Quebec","2016A000224","Gross sales of gasoline","Litres","203","thousands","3","v74747","6.2","7503657","","","","0"
"1995","Quebec","2016A000224","Net sales of diesel oil","Litres","203","thousands","3","v74786","6.3","2602754","","","","0"
"1995","Quebec","2016A000224","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74799","6.4","1940","","","","0"
"1995","Ontario","2016A000235","Net sales of gasoline","Litres","203","thousands","3","v74735","7.1","12482988","","","","0"
"1995","Ontario","2016A000235","Gross sales of gasoline","Litres","203","thousands","3","v74748","7.2","12775651","","","","0"
"1995","Ontario","2016A000235","Net sales of diesel oil","Litres","203","thousands","3","v74787","7.3","3321300","","","","0"
"1995","Ontario","2016A000235","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74800","7.4","395300","","","","0"
"1995","Manitoba","2016A000246","Net sales of gasoline","Litres","203","thousands","3","v74736","8.1","1267701","","","","0"
"1995","Manitoba","2016A000246","Gross sales of gasoline","Litres","203","thousands","3","v74749","8.2","1456323","","","","0"
"1995","Manitoba","2016A000246","Net sales of diesel oil","Litres","203","thousands","3","v74788","8.3","404763","","","","0"
"1995","Manitoba","2016A000246","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74801","8.4","20428","","","","0"
"1995","Saskatchewan","2016A000247","Net sales of gasoline","Litres","203","thousands","3","v74737","9.1","1423221","","","","0"
"1995","Saskatchewan","2016A000247","Gross sales of gasoline","Litres","203","thousands","3","v74750","9.2","1561838","","","","0"
"1995","Saskatchewan","2016A000247","Net sales of diesel oil","Litres","203","thousands","3","v74789","9.3","596404","","","","0"
"1995","Saskatchewan","2016A000247","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74802","9.4","84804","","","","0"
"1995","Alberta","2016A000248","Net sales of gasoline","Litres","203","thousands","3","v74738","10.1","3910900","","","","0"
"1995","Alberta","2016A000248","Gross sales of gasoline","Litres","203","thousands","3","v74751","10.2","4085800","","","","0"
"1995","Alberta","2016A000248","Net sales of diesel oil","Litres","203","thousands","3","v74790","10.3","1555300","","","","0"
"1995","Alberta","2016A000248","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74803","10.4","416200","","","","0"
"1995","British Columbia","2016A000259","Net sales of gasoline","Litres","203","thousands","3","v74728","11.1","4134983","","","","0"
"1995","British Columbia","2016A000259","Gross sales of gasoline","Litres","203","thousands","3","v74741","11.2","4318614","","","","0"
"1995","British Columbia","2016A000259","Net sales of diesel oil","Litres","203","thousands","3","v74780","11.3","1126368","","","","0"
"1995","British Columbia","2016A000259","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74793","11.4","0","","","","0"
"1995","Yukon","2016A000260","Net sales of gasoline","Litres","203","thousands","3","v74729","12.1","68531","","","","0"
"1995","Yukon","2016A000260","Gross sales of gasoline","Litres","203","thousands","3","v74742","12.2","72815","","","","0"
"1995","Yukon","2016A000260","Net sales of diesel oil","Litres","203","thousands","3","v74781","12.3","48013","","","","0"
"1995","Yukon","2016A000260","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74794","12.4","0","","","","0"
"1995","Northwest Territories including Nunavut","2011A000261","Net sales of gasoline","Litres","203","thousands","3","v74730","13.1","37245","","","t","0"
"1995","Northwest Territories including Nunavut","2011A000261","Gross sales of gasoline","Litres","203","thousands","3","v74743","13.2","64716","","","t","0"
"1995","Northwest Territories including Nunavut","2011A000261","Net sales of diesel oil","Litres","203","thousands","3","v74782","13.3","43937","","","t","0"
"1995","Northwest Territories including Nunavut","2011A000261","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74795","13.4","0","","","t","0"
"1996","Canada","2016A000011124","Net sales of gasoline","Litres","203","thousands","3","v74726","1.1","33872646","","","","0"
"1996","Canada","2016A000011124","Gross sales of gasoline","Litres","203","thousands","3","v74739","1.2","35355189","","","","0"
"1996","Canada","2016A000011124","Net sales of diesel oil","Litres","203","thousands","3","v74778","1.3","11097198","","","","0"
"1996","Canada","2016A000011124","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74791","1.4","924874","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Net sales of gasoline","Litres","203","thousands","3","v74727","2.1","557149","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Gross sales of gasoline","Litres","203","thousands","3","v74740","2.2","569668","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Net sales of diesel oil","Litres","203","thousands","3","v74779","2.3","141611","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74792","2.4","2842","","","","0"
"1996","Prince Edward Island","2016A000211","Net sales of gasoline","Litres","203","thousands","3","v74731","3.1","187175","","","","0"
"1996","Prince Edward Island","2016A000211","Gross sales of gasoline","Litres","203","thousands","3","v74744","3.2","191567","","","","0"
"1996","Prince Edward Island","2016A000211","Net sales of diesel oil","Litres","203","thousands","3","v74783","3.3","35730","","","","0"
"1996","Prince Edward Island","2016A000211","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74796","3.4","563","","","","0"
"1996","Nova Scotia","2016A000212","Net sales of gasoline","Litres","203","thousands","3","v74732","4.1","1132802","","","","0"
"1996","Nova Scotia","2016A000212","Gross sales of gasoline","Litres","203","thousands","3","v74745","4.2","1145919","","","","0"
"1996","Nova Scotia","2016A000212","Net sales of diesel oil","Litres","203","thousands","3","v74784","4.3","315285","","","","0"
"1996","Nova Scotia","2016A000212","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74797","4.4","5865","","","","0"
"1996","New Brunswick","2016A000213","Net sales of gasoline","Litres","203","thousands","3","v74733","5.1","1005236","","","","0"
"1996","New Brunswick","2016A000213","Gross sales of gasoline","Litres","203","thousands","3","v74746","5.2","1008484","","","","0"
"1996","New Brunswick","2016A000213","Net sales of diesel oil","Litres","203","thousands","3","v74785","5.3","369005","","","","0"
"1996","New Brunswick","2016A000213","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74798","5.4","3720","","","","0"
"1996","Quebec","2016A000224","Net sales of gasoline","Litres","203","thousands","3","v74734","6.1","7510245","","","","0"
"1996","Quebec","2016A000224","Gross sales of gasoline","Litres","203","thousands","3","v74747","6.2","7580490","","","","0"
"1996","Quebec","2016A000224","Net sales of diesel oil","Litres","203","thousands","3","v74786","6.3","2697172","","","","0"
"1996","Quebec","2016A000224","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74799","6.4","2334","","","","0"
"1996","Ontario","2016A000235","Net sales of gasoline","Litres","203","thousands","3","v74735","7.1","12605546","","","","0"
"1996","Ontario","2016A000235","Gross sales of gasoline","Litres","203","thousands","3","v74748","7.2","12888132","","","","0"
"1996","Ontario","2016A000235","Net sales of diesel oil","Litres","203","thousands","3","v74787","7.3","3452600","","","","0"
"1996","Ontario","2016A000235","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74800","7.4","450500","","","","0"
"1996","Manitoba","2016A000246","Net sales of gasoline","Litres","203","thousands","3","v74736","8.1","1271675","","","","0"
"1996","Manitoba","2016A000246","Gross sales of gasoline","Litres","203","thousands","3","v74749","8.2","1458477","","","","0"
"1996","Manitoba","2016A000246","Net sales of diesel oil","Litres","203","thousands","3","v74788","8.3","435218","","","","0"
"1996","Manitoba","2016A000246","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74801","8.4","20949","","","","0"
"1996","Saskatchewan","2016A000247","Net sales of gasoline","Litres","203","thousands","3","v74737","9.1","1300639","","","","0"
"1996","Saskatchewan","2016A000247","Gross sales of gasoline","Litres","203","thousands","3","v74750","9.2","1609309","","","","0"
"1996","Saskatchewan","2016A000247","Net sales of diesel oil","Litres","203","thousands","3","v74789","9.3","666350","","","","0"
"1996","Saskatchewan","2016A000247","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74802","9.4","84801","","","","0"
"1996","Alberta","2016A000248","Net sales of gasoline","Litres","203","thousands","3","v74738","10.1","4024600","","","","0"
"1996","Alberta","2016A000248","Gross sales of gasoline","Litres","203","thousands","3","v74751","10.2","4400300","","","","0"
"1996","Alberta","2016A000248","Net sales of diesel oil","Litres","203","thousands","3","v74790","10.3","1711700","","","","0"
"1996","Alberta","2016A000248","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74803","10.4","353300","","","","0"
"1996","British Columbia","2016A000259","Net sales of gasoline","Litres","203","thousands","3","v74728","11.1","4172348","","","","0"
"1996","British Columbia","2016A000259","Gross sales of gasoline","Litres","203","thousands","3","v74741","11.2","4360595","","","","0"
"1996","British Columbia","2016A000259","Net sales of diesel oil","Litres","203","thousands","3","v74780","11.3","1173583","","","","0"
"1996","British Columbia","2016A000259","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74793","11.4","0","","","","0"
"1996","Yukon","2016A000260","Net sales of gasoline","Litres","203","thousands","3","v74729","12.1","69310","","","","0"
"1996","Yukon","2016A000260","Gross sales of gasoline","Litres","203","thousands","3","v74742","12.2","73561","","","","0"
"1996","Yukon","2016A000260","Net sales of diesel oil","Litres","203","thousands","3","v74781","12.3","46158","","","","0"
"1996","Yukon","2016A000260","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74794","12.4","0","","","","0"
"1996","Northwest Territories including Nunavut","2011A000261","Net sales of gasoline","Litres","203","thousands","3","v74730","13.1","35922","","","t","0"
"1996","Northwest Territories including Nunavut","2011A000261","Gross sales of gasoline","Litres","203","thousands","3","v74743","13.2","68686","","","t","0"
"1996","Northwest Territories including Nunavut","2011A000261","Net sales of diesel oil","Litres","203","thousands","3","v74782","13.3","52786","","","t","0"
"1996","Northwest Territories including Nunavut","2011A000261","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74795","13.4","0","","","t","0"
"1997","Canada","2016A000011124","Net sales of gasoline","Litres","203","thousands","3","v74726","1.1","34829563","","","","0"
"1997","Canada","2016A000011124","Gross sales of gasoline","Litres","203","thousands","3","v74739","1.2","36144051","","","","0"
"1997","Canada","2016A000011124","Net sales of diesel oil","Litres","203","thousands","3","v74778","1.3","12189205","","","","0"
"1997","Canada","2016A000011124","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74791","1.4","843316","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Net sales of gasoline","Litres","203","thousands","3","v74727","2.1","568234","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Gross sales of gasoline","Litres","203","thousands","3","v74740","2.2","578707","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Net sales of diesel oil","Litres","203","thousands","3","v74779","2.3","147363","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74792","2.4","2807","","","","0"
"1997","Prince Edward Island","2016A000211","Net sales of gasoline","Litres","203","thousands","3","v74731","3.1","190371","","","","0"
"1997","Prince Edward Island","2016A000211","Gross sales of gasoline","Litres","203","thousands","3","v74744","3.2","193578","","","","0"
"1997","Prince Edward Island","2016A000211","Net sales of diesel oil","Litres","203","thousands","3","v74783","3.3","36925","","","","0"
"1997","Prince Edward Island","2016A000211","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74796","3.4","585","","","","0"
"1997","Nova Scotia","2016A000212","Net sales of gasoline","Litres","203","thousands","3","v74732","4.1","1143416","","","","0"
"1997","Nova Scotia","2016A000212","Gross sales of gasoline","Litres","203","thousands","3","v74745","4.2","1164517","","","","0"
"1997","Nova Scotia","2016A000212","Net sales of diesel oil","Litres","203","thousands","3","v74784","4.3","304915","","","","0"
"1997","Nova Scotia","2016A000212","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74797","4.4","5436","","","","0"
"1997","New Brunswick","2016A000213","Net sales of gasoline","Litres","203","thousands","3","v74733","5.1","983167","","","","0"
"1997","New Brunswick","2016A000213","Gross sales of gasoline","Litres","203","thousands","3","v74746","5.2","988649","","","","0"
"1997","New Brunswick","2016A000213","Net sales of diesel oil","Litres","203","thousands","3","v74785","5.3","391080","","","","0"
"1997","New Brunswick","2016A000213","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74798","5.4","3476","","","","0"
"1997","Quebec","2016A000224","Net sales of gasoline","Litres","203","thousands","3","v74734","6.1","7552241","","","","0"
"1997","Quebec","2016A000224","Gross sales of gasoline","Litres","203","thousands","3","v74747","6.2","7664448","","","","0"
"1997","Quebec","2016A000224","Net sales of diesel oil","Litres","203","thousands","3","v74786","6.3","2962338","","","","0"
"1997","Quebec","2016A000224","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74799","6.4","488","","","","0"
"1997","Ontario","2016A000235","Net sales of gasoline","Litres","203","thousands","3","v74735","7.1","13043000","","","","0"
"1997","Ontario","2016A000235","Gross sales of gasoline","Litres","203","thousands","3","v74748","7.2","13356000","","","","0"
"1997","Ontario","2016A000235","Net sales of diesel oil","Litres","203","thousands","3","v74787","7.3","3785600","","","","0"
"1997","Ontario","2016A000235","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74800","7.4","414700","","","","0"
"1997","Manitoba","2016A000246","Net sales of gasoline","Litres","203","thousands","3","v74736","8.1","1300119","","","","0"
"1997","Manitoba","2016A000246","Gross sales of gasoline","Litres","203","thousands","3","v74749","8.2","1482550","","","","0"
"1997","Manitoba","2016A000246","Net sales of diesel oil","Litres","203","thousands","3","v74788","8.3","435316","","","","0"
"1997","Manitoba","2016A000246","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74801","8.4","17236","","","","0"
"1997","Saskatchewan","2016A000247","Net sales of gasoline","Litres","203","thousands","3","v74737","9.1","1479544","","","","0"
"1997","Saskatchewan","2016A000247","Gross sales of gasoline","Litres","203","thousands","3","v74750","9.2","1586593","","","","0"
"1997","Saskatchewan","2016A000247","Net sales of diesel oil","Litres","203","thousands","3","v74789","9.3","874091","","","","0"
"1997","Saskatchewan","2016A000247","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74802","9.4","92186","","","","0"
"1997","Alberta","2016A000248","Net sales of gasoline","Litres","203","thousands","3","v74738","10.1","4214800","","","","0"
"1997","Alberta","2016A000248","Gross sales of gasoline","Litres","203","thousands","3","v74751","10.2","4547100","","","","0"
"1997","Alberta","2016A000248","Net sales of diesel oil","Litres","203","thousands","3","v74790","10.3","1969500","","","","0"
"1997","Alberta","2016A000248","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74803","10.4","306400","","","","0"
"1997","British Columbia","2016A000259","Net sales of gasoline","Litres","203","thousands","3","v74728","11.1","4251691","","","","0"
"1997","British Columbia","2016A000259","Gross sales of gasoline","Litres","203","thousands","3","v74741","11.2","4444947","","","","0"
"1997","British Columbia","2016A000259","Net sales of diesel oil","Litres","203","thousands","3","v74780","11.3","1203370","","","","0"
"1997","British Columbia","2016A000259","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74793","11.4","0","","","","0"
"1997","Yukon","2016A000260","Net sales of gasoline","Litres","203","thousands","3","v74729","12.1","67929","","","","0"
"1997","Yukon","2016A000260","Gross sales of gasoline","Litres","203","thousands","3","v74742","12.2","71731","","","","0"
"1997","Yukon","2016A000260","Net sales of diesel oil","Litres","203","thousands","3","v74781","12.3","30746","","","","0"
"1997","Yukon","2016A000260","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74794","12.4","0","","","","0"
"1997","Northwest Territories including Nunavut","2011A000261","Net sales of gasoline","Litres","203","thousands","3","v74730","13.1","35051","","","t","0"
"1997","Northwest Territories including Nunavut","2011A000261","Gross sales of gasoline","Litres","203","thousands","3","v74743","13.2","65232","","","t","0"
"1997","Northwest Territories including Nunavut","2011A000261","Net sales of diesel oil","Litres","203","thousands","3","v74782","13.3","47959","","","t","0"
"1997","Northwest Territories including Nunavut","2011A000261","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74795","13.4","0","","","t","0"
"1998","Canada","2016A000011124","Net sales of gasoline","Litres","203","thousands","3","v74726","1.1","35310985","","","","0"
"1998","Canada","2016A000011124","Gross sales of gasoline","Litres","203","thousands","3","v74739","1.2","37151638","","","","0"
"1998","Canada","2016A000011124","Net sales of diesel oil","Litres","203","thousands","3","v74778","1.3","12117457","","","","0"
"1998","Canada","2016A000011124","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74791","1.4","750533","","","","0"
"1998","Newfoundland and Labrador","2016A000210","Net sales of gasoline","Litres","203","thousands","3","v74727","2.1","560892","","","","0"
"1998","Newfoundland and Labrador","2016A000210","Gross sales of gasoline","Litres","203","thousands","3","v74740","2.2","571420","","","","0"
"1998","Newfoundland and Labrador","2016A000210","Net sales of diesel oil","Litres","203","thousands","3","v74779","2.3","149750","","","","0"
"1998","Newfoundland and Labrador","2016A000210","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74792","2.4","2726","","","","0"
"1998","Prince Edward Island","2016A000211","Net sales of gasoline","Litres","203","thousands","3","v74731","3.1","196093","","","","0"
"1998","Prince Edward Island","2016A000211","Gross sales of gasoline","Litres","203","thousands","3","v74744","3.2","198383","","","","0"
"1998","Prince Edward Island","2016A000211","Net sales of diesel oil","Litres","203","thousands","3","v74783","3.3","41883","","","","0"
"1998","Prince Edward Island","2016A000211","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74796","3.4","593","","","","0"
"1998","Nova Scotia","2016A000212","Net sales of gasoline","Litres","203","thousands","3","v74732","4.1","1169653","","","","0"
"1998","Nova Scotia","2016A000212","Gross sales of gasoline","Litres","203","thousands","3","v74745","4.2","1242119","","","","0"
